WKT,eis_facility_site_id,program_system_code,alt_agency_id,region_cd,st_usps_cd,county_name,state_and_county_fips_code,tribal_name,facility_site_name,naics_cd,naics_description,facility_source_type,location_address_text,locality,addr_state_cd,address_postal_code,emissions_operating_type,pollutant_cd,pollutant_desc,total_emissions,uom,fips_state_code,company_name,reporting_period,major_source
"POINT (-778939.51532921 1929044.03976471)",12827011,CODPH,CO0000000801301,08,CO,Boulder,08013,,AGILENT TECHNOLOGIES - BOULDER,325414,Biological Product (except Diagnostic) Manufa,,5555 AIRPORT BLVD STE 100,BOULDER,CO,80301,R,PM-CON,PM Condensible,0.000156053,TON,08,,A,0
"POINT (-778939.51532921 1929044.03976471)",12827011,CODPH,CO0000000801301,08,CO,Boulder,08013,,AGILENT TECHNOLOGIES - BOULDER,325414,Biological Product (except Diagnostic) Manufa,,5555 AIRPORT BLVD STE 100,BOULDER,CO,80301,R,PM10-FIL,PM10 Filterable,0.00671895,TON,08,,A,0
"POINT (-778939.51532921 1929044.03976471)",12827011,CODPH,CO0000000801301,08,CO,Boulder,08013,,AGILENT TECHNOLOGIES - BOULDER,325414,Biological Product (except Diagnostic) Manufa,,5555 AIRPORT BLVD STE 100,BOULDER,CO,80301,R,PM10-PRI,PM10 Primary (Filt + Cond),0.006875,TON,08,,A,0
"POINT (-778939.51532921 1929044.03976471)",12827011,CODPH,CO0000000801301,08,CO,Boulder,08013,,AGILENT TECHNOLOGIES - BOULDER,325414,Biological Product (except Diagnostic) Manufa,,5555 AIRPORT BLVD STE 100,BOULDER,CO,80301,R,PM25-FIL,PM2.5 Filterable,0.00671895,TON,08,,A,0
"POINT (-778939.51532921 1929044.03976471)",12827011,CODPH,CO0000000801301,08,CO,Boulder,08013,,AGILENT TECHNOLOGIES - BOULDER,325414,Biological Product (except Diagnostic) Manufa,,5555 AIRPORT BLVD STE 100,BOULDER,CO,80301,R,PM25-PRI,PM2.5 Primary (Filt + Cond),0.006875,TON,08,,A,0
"POINT (-778939.51532921 1929044.03976471)",12827011,CODPH,CO0000000801301,08,CO,Boulder,08013,,AGILENT TECHNOLOGIES - BOULDER,325414,Biological Product (except Diagnostic) Manufa,,5555 AIRPORT BLVD STE 100,BOULDER,CO,80301,R,PMFINE,Remaining PMFINE portion of PM2.5-PRI,0.000337445625,TON,08,,A,0
"POINT (-778939.51532921 1929044.03976471)",12827011,CODPH,CO0000000801301,08,CO,Boulder,08013,,AGILENT TECHNOLOGIES - BOULDER,325414,Biological Product (except Diagnostic) Manufa,,5555 AIRPORT BLVD STE 100,BOULDER,CO,80301,R,SO2,Sulfur Dioxide,0.000118,TON,08,,A,0
"POINT (-778939.51532921 1929044.03976471)",12827011,CODPH,CO0000000801301,08,CO,Boulder,08013,,AGILENT TECHNOLOGIES - BOULDER,325414,Biological Product (except Diagnostic) Manufa,,5555 AIRPORT BLVD STE 100,BOULDER,CO,80301,R,SO4,Sulfate Portion of PM2.5-PRI,2.028125e-005,TON,08,,A,0
"POINT (-778939.51532921 1929044.03976471)",12827011,CODPH,CO0000000801301,08,CO,Boulder,08013,,AGILENT TECHNOLOGIES - BOULDER,325414,Biological Product (except Diagnostic) Manufa,,5555 AIRPORT BLVD STE 100,BOULDER,CO,80301,R,VOC,Volatile Organic Compounds,0.49224,TON,08,,A,0
"POINT (-782465.442094905 1925152.65531951)",12827311,CODPH,CO0000000801301,08,CO,Boulder,08013,,SHELL OIL PRODUCTS,447190,Other Gasoline Stations,,2700 BASELINE RD,BOULDER,CO,80305-3326,R,VOC,Volatile Organic Compounds,8.45,TON,08,,A,0
"POINT (-769765.895650557 1922570.07896748)",12827511,CODPH,CO0000000801301,08,CO,Boulder,08013,,AVALON FUNERAL HOME,812220,Cemeteries and Crematories,,1316 CENTAUR VILLAGE DR,LAFAYETTE,CO,80026-1442,R,CO,Carbon Monoxide,0.02,TON,08,,A,0
"POINT (-769765.895650557 1922570.07896748)",12827511,CODPH,CO0000000801301,08,CO,Boulder,08013,,AVALON FUNERAL HOME,812220,Cemeteries and Crematories,,1316 CENTAUR VILLAGE DR,LAFAYETTE,CO,80026-1442,R,EC,Elemental Carbon portion of PM2.5-PRI,0.0028469144,TON,08,,A,0
"POINT (-769765.895650557 1922570.07896748)",12827511,CODPH,CO0000000801301,08,CO,Boulder,08013,,AVALON FUNERAL HOME,812220,Cemeteries and Crematories,,1316 CENTAUR VILLAGE DR,LAFAYETTE,CO,80026-1442,R,NO3,Nitrate portion of PM2.5-PRI,0.0026596174,TON,08,,A,0
"POINT (-769765.895650557 1922570.07896748)",12827511,CODPH,CO0000000801301,08,CO,Boulder,08013,,AVALON FUNERAL HOME,812220,Cemeteries and Crematories,,1316 CENTAUR VILLAGE DR,LAFAYETTE,CO,80026-1442,R,NOX,Nitrogen Oxides,0.59,TON,08,,A,0
"POINT (-769765.895650557 1922570.07896748)",12827511,CODPH,CO0000000801301,08,CO,Boulder,08013,,AVALON FUNERAL HOME,812220,Cemeteries and Crematories,,1316 CENTAUR VILLAGE DR,LAFAYETTE,CO,80026-1442,R,OC,Organic Carbon portion of PM2.5-PRI,0.0157516777,TON,08,,A,0
"POINT (-769765.895650557 1922570.07896748)",12827511,CODPH,CO0000000801301,08,CO,Boulder,08013,,AVALON FUNERAL HOME,812220,Cemeteries and Crematories,,1316 CENTAUR VILLAGE DR,LAFAYETTE,CO,80026-1442,R,PM-CON,PM Condensible,0,TON,08,,A,0
"POINT (-769765.895650557 1922570.07896748)",12827511,CODPH,CO0000000801301,08,CO,Boulder,08013,,AVALON FUNERAL HOME,812220,Cemeteries and Crematories,,1316 CENTAUR VILLAGE DR,LAFAYETTE,CO,80026-1442,R,PM10-FIL,PM10 Filterable,0.22,TON,08,,A,0
"POINT (-769765.895650557 1922570.07896748)",12827511,CODPH,CO0000000801301,08,CO,Boulder,08013,,AVALON FUNERAL HOME,812220,Cemeteries and Crematories,,1316 CENTAUR VILLAGE DR,LAFAYETTE,CO,80026-1442,R,PM10-PRI,PM10 Primary (Filt + Cond),0.22,TON,08,,A,0
"POINT (-769765.895650557 1922570.07896748)",12827511,CODPH,CO0000000801301,08,CO,Boulder,08013,,AVALON FUNERAL HOME,812220,Cemeteries and Crematories,,1316 CENTAUR VILLAGE DR,LAFAYETTE,CO,80026-1442,R,PM25-FIL,PM2.5 Filterable,0.187297,TON,08,,A,0
"POINT (-769765.895650557 1922570.07896748)",12827511,CODPH,CO0000000801301,08,CO,Boulder,08013,,AVALON FUNERAL HOME,812220,Cemeteries and Crematories,,1316 CENTAUR VILLAGE DR,LAFAYETTE,CO,80026-1442,R,PM25-PRI,PM2.5 Primary (Filt + Cond),0.187297,TON,08,,A,0
"POINT (-769765.895650557 1922570.07896748)",12827511,CODPH,CO0000000801301,08,CO,Boulder,08013,,AVALON FUNERAL HOME,812220,Cemeteries and Crematories,,1316 CENTAUR VILLAGE DR,LAFAYETTE,CO,80026-1442,R,PMFINE,Remaining PMFINE portion of PM2.5-PRI,0.15328199183,TON,08,,A,0
"POINT (-769765.895650557 1922570.07896748)",12827511,CODPH,CO0000000801301,08,CO,Boulder,08013,,AVALON FUNERAL HOME,812220,Cemeteries and Crematories,,1316 CENTAUR VILLAGE DR,LAFAYETTE,CO,80026-1442,R,SO2,Sulfur Dioxide,0.17,TON,08,,A,0
"POINT (-769765.895650557 1922570.07896748)",12827511,CODPH,CO0000000801301,08,CO,Boulder,08013,,AVALON FUNERAL HOME,812220,Cemeteries and Crematories,,1316 CENTAUR VILLAGE DR,LAFAYETTE,CO,80026-1442,R,SO4,Sulfate Portion of PM2.5-PRI,0.012736196,TON,08,,A,0
"POINT (-769765.895650557 1922570.07896748)",12827511,CODPH,CO0000000801301,08,CO,Boulder,08013,,AVALON FUNERAL HOME,812220,Cemeteries and Crematories,,1316 CENTAUR VILLAGE DR,LAFAYETTE,CO,80026-1442,R,VOC,Volatile Organic Compounds,0.005,TON,08,,A,0
"POINT (-769976.338019594 1915799.92377984)",12828011,CODPH,CO0000000801401,08,CO,Broomfield,08014,,"MICROSEMI CONSORTIUM, C/O FMC CORPORATIO",562910,Remediation Services,,802 HOYT ST,BROOMFIELD,CO,80020-1008,R,VOC,Volatile Organic Compounds,0.098,TON,08,,A,0
"POINT (-772015.714155208 1915081.29652316)",12828411,CODPH,CO0000000801401,08,CO,Broomfield,08014,,Oracle America,518210,"Data Processing, Hosting, and Related Service",,500 ELDORADO BLVD,BROOMFIELD,CO,80021,R,CO,Carbon Monoxide,18.4,TON,08,,A,0
"POINT (-772015.714155208 1915081.29652316)",12828411,CODPH,CO0000000801401,08,CO,Broomfield,08014,,Oracle America,518210,"Data Processing, Hosting, and Related Service",,500 ELDORADO BLVD,BROOMFIELD,CO,80021,R,EC,Elemental Carbon portion of PM2.5-PRI,4.70432,TON,08,,A,0
"POINT (-772015.714155208 1915081.29652316)",12828411,CODPH,CO0000000801401,08,CO,Broomfield,08014,,Oracle America,518210,"Data Processing, Hosting, and Related Service",,500 ELDORADO BLVD,BROOMFIELD,CO,80021,R,NO3,Nitrate portion of PM2.5-PRI,0.0069601,TON,08,,A,0
"POINT (-772015.714155208 1915081.29652316)",12828411,CODPH,CO0000000801401,08,CO,Broomfield,08014,,Oracle America,518210,"Data Processing, Hosting, and Related Service",,500 ELDORADO BLVD,BROOMFIELD,CO,80021,R,NOX,Nitrogen Oxides,85.3,TON,08,,A,0
"POINT (-772015.714155208 1915081.29652316)",12828411,CODPH,CO0000000801401,08,CO,Broomfield,08014,,Oracle America,518210,"Data Processing, Hosting, and Related Service",,500 ELDORADO BLVD,BROOMFIELD,CO,80021,R,OC,Organic Carbon portion of PM2.5-PRI,1.07116,TON,08,,A,0
"POINT (-772015.714155208 1915081.29652316)",12828411,CODPH,CO0000000801401,08,CO,Broomfield,08014,,Oracle America,518210,"Data Processing, Hosting, and Related Service",,500 ELDORADO BLVD,BROOMFIELD,CO,80021,R,PM-CON,PM Condensible,0.138462,TON,08,,A,0
"POINT (-772015.714155208 1915081.29652316)",12828411,CODPH,CO0000000801401,08,CO,Broomfield,08014,,Oracle America,518210,"Data Processing, Hosting, and Related Service",,500 ELDORADO BLVD,BROOMFIELD,CO,80021,R,PM10-FIL,PM10 Filterable,5.96154,TON,08,,A,0
"POINT (-772015.714155208 1915081.29652316)",12828411,CODPH,CO0000000801401,08,CO,Broomfield,08014,,Oracle America,518210,"Data Processing, Hosting, and Related Service",,500 ELDORADO BLVD,BROOMFIELD,CO,80021,R,PM10-PRI,PM10 Primary (Filt + Cond),6.1,TON,08,,A,0
"POINT (-772015.714155208 1915081.29652316)",12828411,CODPH,CO0000000801401,08,CO,Broomfield,08014,,Oracle America,518210,"Data Processing, Hosting, and Related Service",,500 ELDORADO BLVD,BROOMFIELD,CO,80021,R,PM25-FIL,PM2.5 Filterable,5.96154,TON,08,,A,0
"POINT (-772015.714155208 1915081.29652316)",12828411,CODPH,CO0000000801401,08,CO,Broomfield,08014,,Oracle America,518210,"Data Processing, Hosting, and Related Service",,500 ELDORADO BLVD,BROOMFIELD,CO,80021,R,PM25-PRI,PM2.5 Primary (Filt + Cond),6.1,TON,08,,A,0
"POINT (-772015.714155208 1915081.29652316)",12828411,CODPH,CO0000000801401,08,CO,Broomfield,08014,,Oracle America,518210,"Data Processing, Hosting, and Related Service",,500 ELDORADO BLVD,BROOMFIELD,CO,80021,R,PMFINE,Remaining PMFINE portion of PM2.5-PRI,0.2994063,TON,08,,A,0
"POINT (-772015.714155208 1915081.29652316)",12828411,CODPH,CO0000000801401,08,CO,Broomfield,08014,,Oracle America,518210,"Data Processing, Hosting, and Related Service",,500 ELDORADO BLVD,BROOMFIELD,CO,80021,R,SO2,Sulfur Dioxide,5.7,TON,08,,A,0
"POINT (-772015.714155208 1915081.29652316)",12828411,CODPH,CO0000000801401,08,CO,Broomfield,08014,,Oracle America,518210,"Data Processing, Hosting, and Related Service",,500 ELDORADO BLVD,BROOMFIELD,CO,80021,R,SO4,Sulfate Portion of PM2.5-PRI,0.017995,TON,08,,A,0
"POINT (-772015.714155208 1915081.29652316)",12828411,CODPH,CO0000000801401,08,CO,Broomfield,08014,,Oracle America,518210,"Data Processing, Hosting, and Related Service",,500 ELDORADO BLVD,BROOMFIELD,CO,80021,R,VOC,Volatile Organic Compounds,5.02285,TON,08,,A,0
"POINT (-762783.04960623 1893517.42984527)",12829511,CODPH,CO0000000803100,08,CO,Denver,08031,,EGAN PRINTING CO,323111,Commercial Gravure Printing,,1245 ELATI ST,DENVER,CO,80204-3612,R,VOC,Volatile Organic Compounds,0.46,TON,08,,A,0
"POINT (-754857.681420132 1895152.56097729)",12829811,CODPH,CO0000000803101,08,CO,Denver,08031,,KING SOOPERS PETROLEUM,447110,Gasoline Stations with Convenience Stores,,2806 QUEBEC ST,DENVER,CO,80207,R,CO,Carbon Monoxide,0.125333,TON,08,,A,0
"POINT (-754857.681420132 1895152.56097729)",12829811,CODPH,CO0000000803101,08,CO,Denver,08031,,KING SOOPERS PETROLEUM,447110,Gasoline Stations with Convenience Stores,,2806 QUEBEC ST,DENVER,CO,80207,R,EC,Elemental Carbon portion of PM2.5-PRI,0.0092513152,TON,08,,A,0
"POINT (-754857.681420132 1895152.56097729)",12829811,CODPH,CO0000000803101,08,CO,Denver,08031,,KING SOOPERS PETROLEUM,447110,Gasoline Stations with Convenience Stores,,2806 QUEBEC ST,DENVER,CO,80207,R,NO3,Nitrate portion of PM2.5-PRI,1.3687436e-005,TON,08,,A,0
"POINT (-754857.681420132 1895152.56097729)",12829811,CODPH,CO0000000803101,08,CO,Denver,08031,,KING SOOPERS PETROLEUM,447110,Gasoline Stations with Convenience Stores,,2806 QUEBEC ST,DENVER,CO,80207,R,NOX,Nitrogen Oxides,1.65432,TON,08,,A,0
"POINT (-754857.681420132 1895152.56097729)",12829811,CODPH,CO0000000803101,08,CO,Denver,08031,,KING SOOPERS PETROLEUM,447110,Gasoline Stations with Convenience Stores,,2806 QUEBEC ST,DENVER,CO,80207,R,OC,Organic Carbon portion of PM2.5-PRI,0.0021064976,TON,08,,A,0
"POINT (-754857.681420132 1895152.56097729)",12829811,CODPH,CO0000000803101,08,CO,Denver,08031,,KING SOOPERS PETROLEUM,447110,Gasoline Stations with Convenience Stores,,2806 QUEBEC ST,DENVER,CO,80207,R,PM-CON,PM Condensible,0.000272293,TON,08,,A,0
"POINT (-754857.681420132 1895152.56097729)",12829811,CODPH,CO0000000803101,08,CO,Denver,08031,,KING SOOPERS PETROLEUM,447110,Gasoline Stations with Convenience Stores,,2806 QUEBEC ST,DENVER,CO,80207,R,PM10-FIL,PM10 Filterable,0.0117237,TON,08,,A,0
"POINT (-754857.681420132 1895152.56097729)",12829811,CODPH,CO0000000803101,08,CO,Denver,08031,,KING SOOPERS PETROLEUM,447110,Gasoline Stations with Convenience Stores,,2806 QUEBEC ST,DENVER,CO,80207,R,PM10-PRI,PM10 Primary (Filt + Cond),0.011996,TON,08,,A,0
"POINT (-754857.681420132 1895152.56097729)",12829811,CODPH,CO0000000803101,08,CO,Denver,08031,,KING SOOPERS PETROLEUM,447110,Gasoline Stations with Convenience Stores,,2806 QUEBEC ST,DENVER,CO,80207,R,PM25-FIL,PM2.5 Filterable,0.0117237,TON,08,,A,0
"POINT (-754857.681420132 1895152.56097729)",12829811,CODPH,CO0000000803101,08,CO,Denver,08031,,KING SOOPERS PETROLEUM,447110,Gasoline Stations with Convenience Stores,,2806 QUEBEC ST,DENVER,CO,80207,R,PM25-PRI,PM2.5 Primary (Filt + Cond),0.011996,TON,08,,A,0
"POINT (-754857.681420132 1895152.56097729)",12829811,CODPH,CO0000000803101,08,CO,Denver,08031,,KING SOOPERS PETROLEUM,447110,Gasoline Stations with Convenience Stores,,2806 QUEBEC ST,DENVER,CO,80207,R,PMFINE,Remaining PMFINE portion of PM2.5-PRI,0.000588799668,TON,08,,A,0
"POINT (-754857.681420132 1895152.56097729)",12829811,CODPH,CO0000000803101,08,CO,Denver,08031,,KING SOOPERS PETROLEUM,447110,Gasoline Stations with Convenience Stores,,2806 QUEBEC ST,DENVER,CO,80207,R,SO2,Sulfur Dioxide,0.002526,TON,08,,A,0
"POINT (-754857.681420132 1895152.56097729)",12829811,CODPH,CO0000000803101,08,CO,Denver,08031,,KING SOOPERS PETROLEUM,447110,Gasoline Stations with Convenience Stores,,2806 QUEBEC ST,DENVER,CO,80207,R,SO4,Sulfate Portion of PM2.5-PRI,3.53882e-005,TON,08,,A,0
"POINT (-754857.681420132 1895152.56097729)",12829811,CODPH,CO0000000803101,08,CO,Denver,08031,,KING SOOPERS PETROLEUM,447110,Gasoline Stations with Convenience Stores,,2806 QUEBEC ST,DENVER,CO,80207,R,VOC,Volatile Organic Compounds,22.807142,TON,08,,A,0
"POINT (-760004.121181781 1899943.7052464)",12829911,CODPH,CO0000000803101,08,CO,Denver,08031,,RECYCLE AMERICA ALLIANCE,423930,Recyclable Material Merchant Wholesalers,,5395 FRANKLIN ST,DENVER,CO,80216-6213,R,VOC,Volatile Organic Compounds,89,TON,08,,A,0
"POINT (-758856.736567087 1886396.75822759)",12830011,CODPH,CO0000000803101,08,CO,Denver,08031,,Gerber Collision & Glas -305 3rd AVE.,811121,"Automotive Body, Paint, and Interior Repair a","Auto Body, Painting, or Repair Shop",2228 S COLORADO BLVD,DENVER,CO,80222-4914,R,VOC,Volatile Organic Compounds,1.87,TON,08,,A,0
"POINT (-760236.397342418 1898337.42728331)",12830111,CODPH,CO0000000803101,08,CO,Denver,08031,,CITY AND COUNTY OF DENVER - COLISEUM,711310,"Promoters of Performing Arts, Sports, and Sim",,4600 HUMBOLDT ST,DENVER,CO,80216-2819,R,CO,Carbon Monoxide,0.128814,TON,08,,A,0
"POINT (-760236.397342418 1898337.42728331)",12830111,CODPH,CO0000000803101,08,CO,Denver,08031,,CITY AND COUNTY OF DENVER - COLISEUM,711310,"Promoters of Performing Arts, Sports, and Sim",,4600 HUMBOLDT ST,DENVER,CO,80216-2819,R,EC,Elemental Carbon portion of PM2.5-PRI,0.000776223,TON,08,,A,0
"POINT (-760236.397342418 1898337.42728331)",12830111,CODPH,CO0000000803101,08,CO,Denver,08031,,CITY AND COUNTY OF DENVER - COLISEUM,711310,"Promoters of Performing Arts, Sports, and Sim",,4600 HUMBOLDT ST,DENVER,CO,80216-2819,R,NO3,Nitrate portion of PM2.5-PRI,0.000277389,TON,08,,A,0
"POINT (-760236.397342418 1898337.42728331)",12830111,CODPH,CO0000000803101,08,CO,Denver,08031,,CITY AND COUNTY OF DENVER - COLISEUM,711310,"Promoters of Performing Arts, Sports, and Sim",,4600 HUMBOLDT ST,DENVER,CO,80216-2819,R,NOX,Nitrogen Oxides,0.15335,TON,08,,A,0
"POINT (-760236.397342418 1898337.42728331)",12830111,CODPH,CO0000000803101,08,CO,Denver,08031,,CITY AND COUNTY OF DENVER - COLISEUM,711310,"Promoters of Performing Arts, Sports, and Sim",,4600 HUMBOLDT ST,DENVER,CO,80216-2819,R,OC,Organic Carbon portion of PM2.5-PRI,0.0052039575,TON,08,,A,0
"POINT (-760236.397342418 1898337.42728331)",12830111,CODPH,CO0000000803101,08,CO,Denver,08031,,CITY AND COUNTY OF DENVER - COLISEUM,711310,"Promoters of Performing Arts, Sports, and Sim",,4600 HUMBOLDT ST,DENVER,CO,80216-2819,R,PM-CON,PM Condensible,0.0072261,TON,08,,A,0
"POINT (-760236.397342418 1898337.42728331)",12830111,CODPH,CO0000000803101,08,CO,Denver,08031,,CITY AND COUNTY OF DENVER - COLISEUM,711310,"Promoters of Performing Arts, Sports, and Sim",,4600 HUMBOLDT ST,DENVER,CO,80216-2819,R,PM10-FIL,PM10 Filterable,0.0044289,TON,08,,A,0
"POINT (-760236.397342418 1898337.42728331)",12830111,CODPH,CO0000000803101,08,CO,Denver,08031,,CITY AND COUNTY OF DENVER - COLISEUM,711310,"Promoters of Performing Arts, Sports, and Sim",,4600 HUMBOLDT ST,DENVER,CO,80216-2819,R,PM10-PRI,PM10 Primary (Filt + Cond),0.011655,TON,08,,A,0
"POINT (-760236.397342418 1898337.42728331)",12830111,CODPH,CO0000000803101,08,CO,Denver,08031,,CITY AND COUNTY OF DENVER - COLISEUM,711310,"Promoters of Performing Arts, Sports, and Sim",,4600 HUMBOLDT ST,DENVER,CO,80216-2819,R,PM25-FIL,PM2.5 Filterable,0.0044289,TON,08,,A,0
"POINT (-760236.397342418 1898337.42728331)",12830111,CODPH,CO0000000803101,08,CO,Denver,08031,,CITY AND COUNTY OF DENVER - COLISEUM,711310,"Promoters of Performing Arts, Sports, and Sim",,4600 HUMBOLDT ST,DENVER,CO,80216-2819,R,PM25-PRI,PM2.5 Primary (Filt + Cond),0.011655,TON,08,,A,0
"POINT (-760236.397342418 1898337.42728331)",12830111,CODPH,CO0000000803101,08,CO,Denver,08031,,CITY AND COUNTY OF DENVER - COLISEUM,711310,"Promoters of Performing Arts, Sports, and Sim",,4600 HUMBOLDT ST,DENVER,CO,80216-2819,R,PMFINE,Remaining PMFINE portion of PM2.5-PRI,0.004298364,TON,08,,A,0
"POINT (-760236.397342418 1898337.42728331)",12830111,CODPH,CO0000000803101,08,CO,Denver,08031,,CITY AND COUNTY OF DENVER - COLISEUM,711310,"Promoters of Performing Arts, Sports, and Sim",,4600 HUMBOLDT ST,DENVER,CO,80216-2819,R,SO2,Sulfur Dioxide,0.00092,TON,08,,A,0
"POINT (-760236.397342418 1898337.42728331)",12830111,CODPH,CO0000000803101,08,CO,Denver,08031,,CITY AND COUNTY OF DENVER - COLISEUM,711310,"Promoters of Performing Arts, Sports, and Sim",,4600 HUMBOLDT ST,DENVER,CO,80216-2819,R,SO4,Sulfate Portion of PM2.5-PRI,0.0010990665,TON,08,,A,0
"POINT (-760236.397342418 1898337.42728331)",12830111,CODPH,CO0000000803101,08,CO,Denver,08031,,CITY AND COUNTY OF DENVER - COLISEUM,711310,"Promoters of Performing Arts, Sports, and Sim",,4600 HUMBOLDT ST,DENVER,CO,80216-2819,R,VOC,Volatile Organic Compounds,0.008434,TON,08,,A,0
"POINT (-764695.121214822 1894427.13042022)",12830211,CODPH,CO0000000803101,08,CO,Denver,08031,,COMCAST COLORADO MEDIA CENTER,515210,Cable and Other Subscription Programming,,2505 W 16TH AVE,DENVER,CO,80204,R,CO,Carbon Monoxide,0.8,TON,08,,A,0
"POINT (-764695.121214822 1894427.13042022)",12830211,CODPH,CO0000000803101,08,CO,Denver,08031,,COMCAST COLORADO MEDIA CENTER,515210,Cable and Other Subscription Programming,,2505 W 16TH AVE,DENVER,CO,80204,R,EC,Elemental Carbon portion of PM2.5-PRI,0.07712,TON,08,,A,0
"POINT (-764695.121214822 1894427.13042022)",12830211,CODPH,CO0000000803101,08,CO,Denver,08031,,COMCAST COLORADO MEDIA CENTER,515210,Cable and Other Subscription Programming,,2505 W 16TH AVE,DENVER,CO,80204,R,NO3,Nitrate portion of PM2.5-PRI,0.0001141,TON,08,,A,0
"POINT (-764695.121214822 1894427.13042022)",12830211,CODPH,CO0000000803101,08,CO,Denver,08031,,COMCAST COLORADO MEDIA CENTER,515210,Cable and Other Subscription Programming,,2505 W 16TH AVE,DENVER,CO,80204,R,NOX,Nitrogen Oxides,5.2,TON,08,,A,0
"POINT (-764695.121214822 1894427.13042022)",12830211,CODPH,CO0000000803101,08,CO,Denver,08031,,COMCAST COLORADO MEDIA CENTER,515210,Cable and Other Subscription Programming,,2505 W 16TH AVE,DENVER,CO,80204,R,OC,Organic Carbon portion of PM2.5-PRI,0.01756,TON,08,,A,0
"POINT (-764695.121214822 1894427.13042022)",12830211,CODPH,CO0000000803101,08,CO,Denver,08031,,COMCAST COLORADO MEDIA CENTER,515210,Cable and Other Subscription Programming,,2505 W 16TH AVE,DENVER,CO,80204,R,PM-CON,PM Condensible,0.00226986,TON,08,,A,0
"POINT (-764695.121214822 1894427.13042022)",12830211,CODPH,CO0000000803101,08,CO,Denver,08031,,COMCAST COLORADO MEDIA CENTER,515210,Cable and Other Subscription Programming,,2505 W 16TH AVE,DENVER,CO,80204,R,PM10-FIL,PM10 Filterable,0.0977301,TON,08,,A,0
"POINT (-764695.121214822 1894427.13042022)",12830211,CODPH,CO0000000803101,08,CO,Denver,08031,,COMCAST COLORADO MEDIA CENTER,515210,Cable and Other Subscription Programming,,2505 W 16TH AVE,DENVER,CO,80204,R,PM10-PRI,PM10 Primary (Filt + Cond),0.1,TON,08,,A,0
"POINT (-764695.121214822 1894427.13042022)",12830211,CODPH,CO0000000803101,08,CO,Denver,08031,,COMCAST COLORADO MEDIA CENTER,515210,Cable and Other Subscription Programming,,2505 W 16TH AVE,DENVER,CO,80204,R,PM25-FIL,PM2.5 Filterable,0.0977301,TON,08,,A,0
"POINT (-764695.121214822 1894427.13042022)",12830211,CODPH,CO0000000803101,08,CO,Denver,08031,,COMCAST COLORADO MEDIA CENTER,515210,Cable and Other Subscription Programming,,2505 W 16TH AVE,DENVER,CO,80204,R,PM25-PRI,PM2.5 Primary (Filt + Cond),0.1,TON,08,,A,0
"POINT (-764695.121214822 1894427.13042022)",12830211,CODPH,CO0000000803101,08,CO,Denver,08031,,COMCAST COLORADO MEDIA CENTER,515210,Cable and Other Subscription Programming,,2505 W 16TH AVE,DENVER,CO,80204,R,PMFINE,Remaining PMFINE portion of PM2.5-PRI,0.0049083,TON,08,,A,0
"POINT (-764695.121214822 1894427.13042022)",12830211,CODPH,CO0000000803101,08,CO,Denver,08031,,COMCAST COLORADO MEDIA CENTER,515210,Cable and Other Subscription Programming,,2505 W 16TH AVE,DENVER,CO,80204,R,SO2,Sulfur Dioxide,0.1,TON,08,,A,0
"POINT (-764695.121214822 1894427.13042022)",12830211,CODPH,CO0000000803101,08,CO,Denver,08031,,COMCAST COLORADO MEDIA CENTER,515210,Cable and Other Subscription Programming,,2505 W 16TH AVE,DENVER,CO,80204,R,SO4,Sulfate Portion of PM2.5-PRI,0.000295,TON,08,,A,0
"POINT (-764695.121214822 1894427.13042022)",12830211,CODPH,CO0000000803101,08,CO,Denver,08031,,COMCAST COLORADO MEDIA CENTER,515210,Cable and Other Subscription Programming,,2505 W 16TH AVE,DENVER,CO,80204,R,VOC,Volatile Organic Compounds,0.1,TON,08,,A,0
"POINT (-762230.420866336 1899120.76866708)",12830411,CODPH,CO0000000803101,08,CO,Denver,08031,,DIVERSIFIED BODY & PAINT SHOP,811121,"Automotive Body, Paint, and Interior Repair a","Auto Body, Painting, or Repair Shop",4909 FOX ST,DENVER,CO,80216-1828,R,VOC,Volatile Organic Compounds,2.6,TON,08,,A,0
"POINT (-763641.304521101 1888703.83024455)",12830511,CODPH,CO0000000803101,08,CO,Denver,08031,,ALL VETERANS - ALL SERVICES,812220,Cemeteries and Crematories,,1338 S JASON ST,DENVER,CO,80223-3408,R,CO,Carbon Monoxide,0.772547,TON,08,,A,0
"POINT (-763641.304521101 1888703.83024455)",12830511,CODPH,CO0000000803101,08,CO,Denver,08031,,ALL VETERANS - ALL SERVICES,812220,Cemeteries and Crematories,,1338 S JASON ST,DENVER,CO,80223-3408,R,EC,Elemental Carbon portion of PM2.5-PRI,0.009512616,TON,08,,A,0
"POINT (-763641.304521101 1888703.83024455)",12830511,CODPH,CO0000000803101,08,CO,Denver,08031,,ALL VETERANS - ALL SERVICES,812220,Cemeteries and Crematories,,1338 S JASON ST,DENVER,CO,80223-3408,R,NO3,Nitrate portion of PM2.5-PRI,0.008886786,TON,08,,A,0
"POINT (-763641.304521101 1888703.83024455)",12830511,CODPH,CO0000000803101,08,CO,Denver,08031,,ALL VETERANS - ALL SERVICES,812220,Cemeteries and Crematories,,1338 S JASON ST,DENVER,CO,80223-3408,R,NOX,Nitrogen Oxides,0.642318,TON,08,,A,0
